transaction_id,customer_id,product_id,store_id,transaction_date,year,month,quarter,day_of_week,quantity,unit_price,discount_amount,total_revenue,gross_profit,payment_method,channel,order_status,is_returned,delivery_days
TXN000170,CUST01905,PROD0008,ST014,2024-06-25,2024,6,Q2,Tuesday,1,272.09,40.81,231.28,64.76,Debit Card,Online,Completed,0,2.0
TXN000171,CUST06378,PROD0020,ST010,2022-11-09,2022,11,Q4,Wednesday,1,5.57,0.84,5.24,2.13,Credit Card,Mobile App,Completed,0,5.0
TXN000172,CUST01413,PROD0019,ST016,2022-07-26,2022,7,Q3,Tuesday,1,23.22,3.48,19.74,8.88,Credit Card,Online,Completed,0,2.0
TXN000173,CUST00218,PROD0028,ST008,2022-11-23,2022,11,Q4,Wednesday,1,93.78,9.38,89.28,29.54,Debit Card,In-Store,Completed,0,0.0
TXN000174,CUST02711,PROD0019,ST019,2022-10-04,2022,10,Q4,Tuesday,1,23.22,0.0,23.22,10.45,Credit Card,Online,Completed,0,2.0
TXN000175,CUST04036,PROD0005,ST005,2022-08-14,2022,8,Q3,Sunday,2,151.9,30.38,0.0,0.0,Credit Card,In-Store,Returned,1,2.0
TXN000176,CUST06939,PROD0058,ST002,2023-08-07,2023,8,Q3,Monday,1,14.29,0.71,13.58,2.99,Debit Card,Mobile App,Completed,0,7.0
TXN000177,CUST00888,PROD0058,ST013,2024-03-27,2024,3,Q1,Wednesday,3,14.29,2.14,40.73,8.96,Debit Card,In-Store,Completed,0,3.0
TXN000178,CUST06309,PROD0057,ST001,2024-07-01,2024,7,Q3,Monday,3,7.93,1.19,22.6,4.97,Google Pay,Online,Completed,0,1.0
TXN000179,CUST07575,PROD0016,ST011,2024-12-29,2024,12,Q4,Sunday,1,35.32,0.0,41.29,15.89,Credit Card,Online,Completed,0,5.0
TXN000180,CUST06584,PROD0049,ST009,2023-12-28,2023,12,Q4,Thursday,2,80.46,0.0,0.0,0.0,Apple Pay,In-Store,Cancelled,0,1.0
TXN000181,CUST01419,PROD0009,ST011,2024-08-28,2024,8,Q3,Wednesday,5,123.66,30.92,587.38,164.47,Google Pay,Mobile App,Completed,0,2.0
TXN000182,CUST00822,PROD0001,ST006,2024-10-06,2024,10,Q4,Sunday,4,239.61,47.92,910.52,254.95,Debit Card,Online,Completed,0,2.0
TXN000183,CUST05662,PROD0006,ST019,2022-11-17,2022,11,Q4,Thursday,3,151.9,45.57,433.52,114.84,PayPal,In-Store,Completed,0,1.0
TXN000184,CUST05983,PROD0054,ST019,2024-12-10,2024,12,Q4,Tuesday,2,25.34,2.53,54.56,10.59,Credit Card,In-Store,Completed,0,2.0
TXN000185,CUST06253,PROD0059,ST002,2023-05-19,2023,5,Q2,Friday,1,21.98,1.1,20.88,4.59,Debit Card,Online,Completed,0,1.0
TXN000186,CUST00698,PROD0012,ST010,2022-06-12,2022,6,Q2,Sunday,2,38.7,0.0,77.4,34.83,Google Pay,Mobile App,Completed,0,2.0
TXN000187,CUST02949,PROD0022,ST017,2022-05-23,2022,5,Q2,Monday,2,63.71,0.0,127.42,44.6,Credit Card,Online,Completed,0,2.0
TXN000188,CUST05194,PROD0018,ST012,2024-06-29,2024,6,Q2,Saturday,1,66.0,3.3,62.7,28.22,Credit Card,Mobile App,Completed,0,2.0
TXN000189,CUST00897,PROD0036,ST003,2022-11-06,2022,11,Q4,Sunday,1,6.02,0.9,0.0,0.0,Google Pay,Mobile App,Returned,1,2.0
TXN000190,CUST01513,PROD0040,ST006,2024-05-28,2024,5,Q2,Tuesday,1,31.54,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,2.0
TXN000191,CUST00481,PROD0009,ST004,2024-01-01,2024,1,Q1,Monday,2,123.66,12.37,211.72,65.79,Debit Card,Online,Completed,0,5.0
TXN000192,CUST04502,PROD0024,ST004,2024-06-28,2024,6,Q2,Friday,2,3.76,0.38,7.14,2.5,Credit Card,Mobile App,Completed,0,3.0
TXN000193,CUST04095,PROD0063,ST006,2022-03-16,2022,3,Q1,Wednesday,1,3.94,0.39,3.55,1.42,PayPal,In-Store,Completed,0,0.0
TXN000194,CUST02596,PROD0006,ST009,2023-06-01,2023,6,Q2,Thursday,2,151.9,0.0,303.8,85.06,Credit Card,Mobile App,Completed,0,2.0
TXN000195,CUST00189,PROD0020,ST001,2024-07-28,2024,7,Q3,Sunday,2,5.57,0.56,10.58,4.76,Debit Card,Mobile App,Completed,0,2.0
TXN000196,CUST01631,PROD0019,ST016,2023-03-16,2023,3,Q1,Thursday,2,23.22,4.64,41.8,18.81,Credit Card,In-Store,Completed,0,0.0
TXN000197,CUST01650,PROD0020,ST010,2022-09-23,2022,9,Q3,Friday,1,5.57,0.28,5.29,2.38,Credit Card,Online,Completed,0,2.0
TXN000198,CUST00688,PROD0034,ST015,2023-02-17,2023,2,Q1,Friday,4,8.96,0.0,35.84,18.64,Debit Card,Online,Completed,0,2.0
TXN000199,CUST06537,PROD0033,ST018,2023-05-13,2023,5,Q2,Saturday,2,27.76,0.0,55.52,28.87,PayPal,In-Store,Completed,0,2.0
TXN000200,CUST06997,PROD0043,ST010,2024-10-19,2024,10,Q4,Saturday,1,59.8,0.0,0.0,0.0,Credit Card,Mobile App,Cancelled,0,3.0
TXN000201,CUST05475,PROD0059,ST019,2023-06-23,2023,6,Q2,Friday,3,21.98,6.59,0.0,0.0,Apple Pay,Online,Cancelled,0,0.0
TXN000202,CUST06312,PROD0034,ST020,2022-07-09,2022,7,Q3,Saturday,3,8.96,1.34,0.0,0.0,PayPal,In-Store,Cancelled,0,0.0
TXN000203,CUST04099,PROD0017,ST003,2023-01-29,2023,1,Q1,Sunday,2,19.55,0.0,33.21,17.6,Google Pay,In-Store,Completed,0,0.0
TXN000204,CUST01274,PROD0003,ST014,2023-07-14,2023,7,Q3,Friday,1,257.72,0.0,257.72,72.16,Google Pay,Online,Completed,0,2.0
TXN000205,CUST00331,PROD0020,ST015,2023-04-26,2023,4,Q2,Wednesday,1,5.57,0.0,0.0,0.0,PayPal,Online,Returned,1,2.0
TXN000206,CUST00120,PROD0017,ST005,2023-04-16,2023,4,Q2,Sunday,1,19.55,0.0,19.55,8.8,Apple Pay,Online,Completed,0,2.0
TXN000207,CUST03891,PROD0034,ST006,2024-12-23,2024,12,Q4,Monday,1,8.96,0.0,10.41,4.66,Credit Card,Online,Completed,0,2.0
TXN000208,CUST06913,PROD0009,ST017,2023-11-16,2023,11,Q4,Thursday,1,123.66,0.0,138.9,34.62,Debit Card,Mobile App,Completed,0,3.0
TXN000209,CUST07201,PROD0015,ST017,2024-08-05,2024,8,Q3,Monday,1,1.99,0.1,1.89,0.85,Debit Card,Online,Completed,0,2.0
TXN000210,CUST07100,PROD0034,ST004,2024-12-09,2024,12,Q4,Monday,1,8.96,0.9,8.63,4.19,Google Pay,Mobile App,Completed,0,1.0
TXN000211,CUST02789,PROD0034,ST018,2022-08-11,2022,8,Q3,Thursday,2,8.96,0.9,17.02,8.85,Debit Card,In-Store,Completed,0,2.0
TXN000212,CUST06817,PROD0036,ST013,2024-07-21,2024,7,Q3,Sunday,2,6.02,0.6,11.44,5.95,Debit Card,Mobile App,Completed,0,3.0
TXN000213,CUST07331,PROD0005,ST013,2022-03-25,2022,3,Q1,Friday,3,151.9,45.57,410.13,114.84,Gift Card,In-Store,Completed,0,0.0
TXN000214,CUST03156,PROD0033,ST012,2023-07-08,2023,7,Q3,Saturday,2,27.76,0.0,55.52,28.87,PayPal,Online,Completed,0,1.0
TXN000215,CUST03764,PROD0023,ST008,2023-11-11,2023,11,Q4,Saturday,3,78.38,0.0,270.68,82.3,Credit Card,Online,Completed,0,2.0
TXN000216,CUST07543,PROD0056,ST012,2024-09-26,2024,9,Q3,Thursday,5,29.18,7.3,138.6,30.49,Credit Card,Mobile App,Completed,0,5.0
TXN000217,CUST00885,PROD0039,ST007,2024-01-23,2024,1,Q1,Tuesday,1,4.09,0.41,3.5,1.91,Credit Card,In-Store,Completed,0,0.0
TXN000218,CUST04710,PROD0060,ST006,2023-03-28,2023,3,Q1,Tuesday,1,29.71,0.0,29.71,6.54,Debit Card,Mobile App,Completed,0,2.0
TXN000219,CUST06756,PROD0028,ST010,2024-04-09,2024,4,Q2,Tuesday,1,93.78,14.07,0.0,0.0,Credit Card,Online,Returned,1,0.0
TXN000220,CUST06717,PROD0069,ST011,2023-10-22,2023,10,Q4,Sunday,1,44.04,6.61,37.43,15.72,Credit Card,In-Store,Completed,0,0.0
TXN000221,CUST03799,PROD0076,ST008,2024-11-05,2024,11,Q4,Tuesday,2,55.55,16.66,104.12,39.66,PayPal,Online,Completed,0,1.0
TXN000222,CUST04550,PROD0042,ST013,2022-06-01,2022,6,Q2,Wednesday,5,72.71,54.53,309.02,117.43,Credit Card,Mobile App,Completed,0,2.0
TXN000223,CUST00997,PROD0011,ST019,2023-03-31,2023,3,Q1,Friday,3,38.78,17.45,98.89,44.5,Apple Pay,Online,Completed,0,3.0
TXN000224,CUST00878,PROD0008,ST006,2023-03-11,2023,3,Q1,Saturday,1,272.09,0.0,272.09,76.19,Debit Card,Online,Completed,0,5.0
TXN000225,CUST04586,PROD0015,ST012,2023-04-21,2023,4,Q2,Friday,1,1.99,0.0,1.99,0.9,Apple Pay,Online,Completed,0,2.0
TXN000226,CUST05879,PROD0070,ST013,2024-08-19,2024,8,Q3,Monday,1,18.87,0.0,0.0,0.0,Apple Pay,Mobile App,Returned,1,3.0
TXN000227,CUST04176,PROD0060,ST007,2023-05-26,2023,5,Q2,Friday,2,29.71,0.0,59.42,13.07,Debit Card,Online,Completed,0,2.0
TXN000228,CUST00863,PROD0066,ST013,2024-06-21,2024,6,Q2,Friday,3,28.56,0.0,85.68,34.27,Debit Card,In-Store,Completed,0,3.0
TXN000229,CUST05325,PROD0015,ST018,2024-07-15,2024,7,Q3,Monday,3,1.99,0.3,5.67,2.55,PayPal,Mobile App,Completed,0,2.0
TXN000230,CUST04801,PROD0072,ST007,2024-12-17,2024,12,Q4,Tuesday,1,73.45,0.0,88.13,30.85,Debit Card,In-Store,Completed,0,3.0
TXN000231,CUST06989,PROD0011,ST020,2023-01-24,2023,1,Q1,Tuesday,1,38.78,0.0,33.89,17.45,Credit Card,In-Store,Completed,0,0.0
TXN000232,CUST01095,PROD0008,ST015,2023-10-19,2023,10,Q4,Thursday,1,272.09,13.6,0.0,0.0,Credit Card,In-Store,Cancelled,0,0.0
TXN000233,CUST05363,PROD0062,ST002,2022-08-27,2022,8,Q3,Saturday,3,13.14,0.0,39.42,15.77,Debit Card,Online,Completed,0,2.0
TXN000234,CUST06617,PROD0018,ST012,2023-06-21,2023,6,Q2,Wednesday,1,66.0,9.9,0.0,0.0,Debit Card,Online,Returned,1,1.0
TXN000235,CUST00480,PROD0006,ST013,2023-03-28,2023,3,Q1,Tuesday,1,151.9,0.0,151.9,42.53,Debit Card,Mobile App,Completed,0,2.0
TXN000236,CUST04208,PROD0041,ST003,2022-01-27,2022,1,Q1,Thursday,1,98.23,4.91,79.57,35.46,Debit Card,Online,Completed,0,2.0
TXN000237,CUST01065,PROD0044,ST004,2023-01-03,2023,1,Q1,Tuesday,3,51.45,0.0,0.0,0.0,PayPal,Online,Cancelled,0,2.0
TXN000238,CUST03748,PROD0019,ST007,2023-01-22,2023,1,Q1,Sunday,1,23.22,3.48,18.26,8.88,Credit Card,Mobile App,Completed,0,1.0
TXN000239,CUST02717,PROD0012,ST011,2022-01-20,2022,1,Q1,Thursday,1,38.7,3.87,32.99,15.67,Debit Card,In-Store,Completed,0,7.0
TXN000240,CUST07745,PROD0028,ST014,2023-02-16,2023,2,Q1,Thursday,1,93.78,0.0,93.78,32.82,Credit Card,Online,Completed,0,2.0
TXN000241,CUST02843,PROD0058,ST019,2022-04-20,2022,4,Q2,Wednesday,1,14.29,0.71,0.0,0.0,PayPal,Mobile App,Cancelled,0,0.0
TXN000242,CUST04642,PROD0068,ST018,2022-05-13,2022,5,Q2,Friday,1,25.04,2.5,22.54,9.02,Debit Card,In-Store,Completed,0,0.0
TXN000243,CUST04462,PROD0009,ST001,2023-03-26,2023,3,Q1,Sunday,1,123.66,0.0,123.66,34.62,PayPal,Mobile App,Completed,0,2.0
TXN000244,CUST00676,PROD0027,ST018,2024-09-29,2024,9,Q3,Sunday,1,17.45,0.87,0.0,0.0,Credit Card,In-Store,Cancelled,0,0.0
TXN000245,CUST07269,PROD0065,ST007,2024-08-20,2024,8,Q3,Tuesday,2,23.13,6.94,39.32,15.73,Credit Card,Online,Completed,0,2.0
TXN000246,CUST07072,PROD0042,ST007,2024-10-10,2024,10,Q4,Thursday,1,72.71,3.64,69.07,26.25,Credit Card,In-Store,Completed,0,0.0
TXN000247,CUST05262,PROD0006,ST002,2023-06-28,2023,6,Q2,Wednesday,1,151.9,0.0,151.9,42.53,Credit Card,In-Store,Completed,0,0.0
TXN000248,CUST04341,PROD0017,ST005,2024-09-05,2024,9,Q3,Thursday,1,19.55,1.96,17.59,7.92,Credit Card,Online,Completed,0,7.0
TXN000249,CUST06958,PROD0010,ST016,2024-11-20,2024,11,Q4,Wednesday,1,245.11,12.26,259.42,65.2,PayPal,Online,Completed,0,2.0
TXN000250,CUST06680,PROD0031,ST005,2024-05-04,2024,5,Q2,Saturday,1,17.17,0.86,16.31,8.48,Credit Card,Online,Completed,0,5.0
TXN000251,CUST02028,PROD0047,ST007,2024-12-21,2024,12,Q4,Saturday,1,44.27,2.21,47.92,15.98,PayPal,In-Store,Completed,0,0.0
TXN000252,CUST00541,PROD0012,ST011,2023-11-12,2023,11,Q4,Sunday,4,38.7,23.22,0.0,0.0,Debit Card,Online,Cancelled,0,3.0
TXN000253,CUST04715,PROD0059,ST002,2023-02-08,2023,2,Q1,Wednesday,1,21.98,0.0,21.98,4.84,Credit Card,Mobile App,Completed,0,2.0
TXN000254,CUST01298,PROD0035,ST009,2022-02-04,2022,2,Q1,Friday,1,42.81,6.42,36.39,18.92,Debit Card,In-Store,Completed,0,2.0
TXN000255,CUST06289,PROD0022,ST011,2023-08-07,2023,8,Q3,Monday,1,63.71,0.0,0.0,0.0,Debit Card,Mobile App,Cancelled,0,0.0
TXN000256,CUST05758,PROD0017,ST020,2022-10-12,2022,10,Q4,Wednesday,1,19.55,1.96,17.59,7.92,Credit Card,Mobile App,Completed,0,3.0
TXN000257,CUST02898,PROD0027,ST013,2024-09-22,2024,9,Q3,Sunday,1,17.45,0.0,17.45,6.11,Credit Card,In-Store,Completed,0,0.0
TXN000258,CUST05429,PROD0034,ST010,2023-07-31,2023,7,Q3,Monday,3,8.96,1.34,25.54,13.28,PayPal,Online,Completed,0,2.0
TXN000259,CUST00221,PROD0052,ST018,2023-10-29,2023,10,Q4,Sunday,1,13.38,0.0,13.38,2.94,PayPal,Online,Completed,0,2.0
TXN000260,CUST07334,PROD0065,ST018,2024-06-11,2024,6,Q2,Tuesday,2,23.13,2.31,43.95,17.58,Credit Card,Online,Completed,0,3.0
TXN000261,CUST00255,PROD0049,ST014,2024-08-23,2024,8,Q3,Friday,1,80.46,8.05,72.41,27.52,Credit Card,Online,Completed,0,2.0
TXN000262,CUST02263,PROD0012,ST014,2022-01-06,2022,1,Q1,Thursday,2,38.7,7.74,57.16,31.35,Credit Card,In-Store,Completed,0,2.0
TXN000263,CUST04065,PROD0064,ST012,2024-07-16,2024,7,Q3,Tuesday,1,3.04,0.0,3.04,1.22,Credit Card,Mobile App,Completed,0,2.0
TXN000264,CUST01659,PROD0032,ST013,2024-12-11,2024,12,Q4,Wednesday,1,61.34,0.0,71.08,31.9,PayPal,Mobile App,Completed,0,2.0
TXN000265,CUST06377,PROD0006,ST020,2022-03-04,2022,3,Q1,Friday,1,151.9,0.0,151.9,42.53,Debit Card,Online,Completed,0,2.0
TXN000266,CUST07489,PROD0016,ST007,2024-12-09,2024,12,Q4,Monday,3,35.32,0.0,124.12,47.68,PayPal,Mobile App,Completed,0,2.0
TXN000267,CUST00017,PROD0042,ST004,2024-08-28,2024,8,Q3,Wednesday,1,72.71,10.91,61.8,23.48,Apple Pay,In-Store,Completed,0,0.0
TXN000268,CUST06800,PROD0040,ST008,2024-09-18,2024,9,Q3,Wednesday,4,31.54,6.31,119.85,62.32,Credit Card,In-Store,Completed,0,0.0
TXN000269,CUST01442,PROD0013,ST013,2024-08-23,2024,8,Q3,Friday,1,63.47,3.17,60.3,27.14,Apple Pay,In-Store,Completed,0,2.0
TXN000270,CUST00858,PROD0032,ST016,2024-03-22,2024,3,Q1,Friday,1,61.34,0.0,61.34,31.9,Google Pay,In-Store,Completed,0,0.0
TXN000271,CUST00327,PROD0060,ST012,2022-04-19,2022,4,Q2,Tuesday,2,29.71,0.0,59.42,13.07,Debit Card,In-Store,Completed,0,7.0
TXN000272,CUST06338,PROD0004,ST003,2024-12-06,2024,12,Q4,Friday,3,362.76,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN000273,CUST03918,PROD0060,ST009,2024-07-09,2024,7,Q3,Tuesday,2,29.71,5.94,0.0,0.0,Apple Pay,Mobile App,Returned,1,0.0
TXN000274,CUST01047,PROD0068,ST020,2022-08-16,2022,8,Q3,Tuesday,1,25.04,1.25,23.79,9.52,Credit Card,In-Store,Completed,0,0.0
TXN000275,CUST01395,PROD0020,ST006,2024-02-14,2024,2,Q1,Wednesday,1,5.57,0.0,5.57,2.51,Apple Pay,In-Store,Completed,0,1.0
TXN000276,CUST02427,PROD0020,ST005,2022-04-12,2022,4,Q2,Tuesday,2,5.57,0.0,11.14,5.01,PayPal,In-Store,Completed,0,0.0
TXN000277,CUST05289,PROD0047,ST018,2024-05-25,2024,5,Q2,Saturday,2,44.27,0.0,88.54,33.65,Debit Card,In-Store,Completed,0,0.0
TXN000278,CUST02105,PROD0039,ST018,2024-12-16,2024,12,Q4,Monday,1,4.09,0.2,4.43,2.02,Credit Card,In-Store,Completed,0,0.0
TXN000279,CUST01679,PROD0038,ST015,2022-06-20,2022,6,Q2,Monday,4,1.99,0.4,7.56,3.93,Credit Card,Online,Completed,0,3.0
TXN000280,CUST03228,PROD0031,ST014,2023-08-10,2023,8,Q3,Thursday,3,17.17,2.58,48.93,25.44,Apple Pay,In-Store,Completed,0,3.0
TXN000281,CUST04922,PROD0032,ST004,2022-07-19,2022,7,Q3,Tuesday,1,61.34,0.0,61.34,31.9,Debit Card,Mobile App,Completed,0,3.0
TXN000282,CUST01151,PROD0042,ST012,2024-08-29,2024,8,Q3,Thursday,1,72.71,3.64,0.0,0.0,Debit Card,In-Store,Cancelled,0,1.0
TXN000283,CUST02003,PROD0005,ST007,2024-03-23,2024,3,Q1,Saturday,1,151.9,0.0,151.9,42.53,PayPal,In-Store,Completed,0,5.0
TXN000284,CUST03388,PROD0042,ST017,2022-04-13,2022,4,Q2,Wednesday,1,72.71,0.0,72.71,27.63,Google Pay,Mobile App,Completed,0,2.0
TXN000285,CUST00560,PROD0061,ST005,2022-09-08,2022,9,Q3,Thursday,2,10.21,0.0,0.0,0.0,PayPal,In-Store,Cancelled,0,2.0
TXN000286,CUST04932,PROD0076,ST002,2022-07-27,2022,7,Q3,Wednesday,1,55.55,0.0,55.55,23.33,Credit Card,In-Store,Completed,0,0.0
TXN000287,CUST00314,PROD0071,ST009,2023-06-25,2023,6,Q2,Sunday,1,44.03,0.0,44.03,18.49,Credit Card,In-Store,Completed,0,2.0
TXN000288,CUST01917,PROD0033,ST019,2022-04-28,2022,4,Q2,Thursday,4,27.76,0.0,111.04,57.74,PayPal,In-Store,Completed,0,3.0
TXN000289,CUST02025,PROD0024,ST012,2022-11-17,2022,11,Q4,Thursday,3,3.76,1.69,10.51,3.36,Debit Card,In-Store,Completed,0,0.0
TXN000290,CUST02476,PROD0054,ST009,2022-02-07,2022,2,Q1,Monday,5,25.34,12.67,114.03,25.09,PayPal,Mobile App,Completed,0,1.0
TXN000291,CUST04073,PROD0003,ST010,2024-03-09,2024,3,Q1,Saturday,2,257.72,0.0,0.0,0.0,Debit Card,Mobile App,Returned,1,2.0
TXN000292,CUST06012,PROD0019,ST002,2024-10-19,2024,10,Q4,Saturday,2,23.22,2.32,44.12,19.85,PayPal,Mobile App,Completed,0,3.0
TXN000293,CUST00754,PROD0015,ST005,2023-02-03,2023,2,Q1,Friday,2,1.99,0.0,0.0,0.0,Apple Pay,In-Store,Returned,1,0.0
TXN000294,CUST06929,PROD0002,ST013,2024-11-16,2024,11,Q4,Saturday,5,163.41,0.0,897.57,228.77,Credit Card,In-Store,Completed,0,0.0
TXN000295,CUST05357,PROD0006,ST004,2023-02-18,2023,2,Q1,Saturday,3,151.9,0.0,455.7,127.6,PayPal,In-Store,Completed,0,0.0
TXN000296,CUST05856,PROD0025,ST015,2024-07-02,2024,7,Q3,Tuesday,5,47.78,0.0,238.9,83.62,Google Pay,Online,Completed,0,2.0
TXN000297,CUST01531,PROD0041,ST016,2022-06-15,2022,6,Q2,Wednesday,1,98.23,4.91,93.32,35.46,PayPal,Online,Completed,0,3.0
TXN000298,CUST00969,PROD0057,ST005,2024-02-18,2024,2,Q1,Sunday,1,7.93,0.0,7.93,1.74,Debit Card,In-Store,Completed,0,1.0
TXN000299,CUST01892,PROD0007,ST009,2024-05-25,2024,5,Q2,Saturday,4,369.51,73.9,1404.14,393.16,Apple Pay,Mobile App,Completed,0,7.0
TXN000300,CUST05500,PROD0034,ST010,2024-10-07,2024,10,Q4,Monday,1,8.96,0.0,8.96,4.66,Credit Card,Online,Completed,0,5.0
TXN000301,CUST01927,PROD0026,ST015,2022-03-04,2022,3,Q1,Friday,4,80.55,16.11,306.09,107.13,Debit Card,In-Store,Completed,0,5.0
TXN000302,CUST07242,PROD0003,ST002,2022-09-12,2022,9,Q3,Monday,2,257.72,0.0,515.44,144.32,Debit Card,Online,Completed,0,5.0
TXN000303,CUST06250,PROD0027,ST014,2022-10-16,2022,10,Q4,Sunday,2,17.45,0.0,34.9,12.21,Debit Card,In-Store,Completed,0,1.0
TXN000304,CUST00079,PROD0024,ST006,2023-06-30,2023,6,Q2,Friday,1,3.76,0.19,3.57,1.25,Google Pay,Online,Completed,0,2.0
TXN000305,CUST05383,PROD0012,ST013,2022-04-21,2022,4,Q2,Thursday,4,38.7,7.74,0.0,0.0,Debit Card,Online,Cancelled,0,0.0
TXN000306,CUST01705,PROD0016,ST009,2024-02-29,2024,2,Q1,Thursday,2,35.32,0.0,70.64,31.79,Credit Card,In-Store,Completed,0,0.0
TXN000307,CUST06991,PROD0019,ST014,2022-03-11,2022,3,Q1,Friday,3,23.22,6.97,0.0,0.0,Debit Card,Mobile App,Returned,1,0.0
TXN000308,CUST02094,PROD0020,ST017,2022-05-26,2022,5,Q2,Thursday,3,5.57,0.0,16.71,7.52,Credit Card,Online,Completed,0,2.0
TXN000309,CUST01219,PROD0018,ST001,2024-09-23,2024,9,Q3,Monday,1,66.0,3.3,62.7,28.22,Credit Card,In-Store,Completed,0,5.0
TXN000310,CUST07295,PROD0062,ST011,2023-09-28,2023,9,Q3,Thursday,1,13.14,1.97,11.17,4.47,Credit Card,In-Store,Completed,0,2.0
TXN000311,CUST03388,PROD0051,ST009,2024-09-05,2024,9,Q3,Thursday,1,21.89,0.0,21.89,4.82,Credit Card,Online,Completed,0,2.0
TXN000312,CUST07177,PROD0028,ST020,2022-05-08,2022,5,Q2,Sunday,1,93.78,4.69,89.09,31.18,Credit Card,Online,Completed,0,1.0
TXN000313,CUST05800,PROD0037,ST016,2024-04-24,2024,4,Q2,Wednesday,1,31.76,0.0,31.76,16.52,Debit Card,In-Store,Completed,0,7.0
TXN000314,CUST05993,PROD0024,ST017,2023-08-17,2023,8,Q3,Thursday,1,3.76,0.19,3.57,1.25,Debit Card,In-Store,Completed,0,0.0
TXN000315,CUST06873,PROD0056,ST012,2024-06-17,2024,6,Q2,Monday,3,29.18,4.38,0.0,0.0,Debit Card,Mobile App,Returned,1,0.0
TXN000316,CUST06450,PROD0022,ST004,2024-08-19,2024,8,Q3,Monday,1,63.71,3.19,60.52,21.18,Credit Card,Online,Completed,0,2.0
TXN000317,CUST01158,PROD0064,ST016,2023-07-08,2023,7,Q3,Saturday,1,3.04,0.0,0.0,0.0,PayPal,In-Store,Returned,1,3.0
TXN000318,CUST03805,PROD0018,ST014,2022-01-29,2022,1,Q1,Saturday,2,66.0,13.2,96.06,53.46,Debit Card,Mobile App,Completed,0,2.0
TXN000319,CUST02911,PROD0074,ST011,2022-01-02,2022,1,Q1,Sunday,1,74.12,0.0,70.27,31.13,Debit Card,Mobile App,Completed,0,2.0
TXN000320,CUST00421,PROD0003,ST011,2022-04-26,2022,4,Q2,Tuesday,1,257.72,0.0,0.0,0.0,Debit Card,Mobile App,Cancelled,0,0.0
TXN000321,CUST03442,PROD0052,ST004,2022-09-29,2022,9,Q3,Thursday,1,13.38,0.0,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN000322,CUST00124,PROD0025,ST007,2022-09-04,2022,9,Q3,Sunday,1,47.78,2.39,45.39,15.89,Credit Card,In-Store,Completed,0,0.0
TXN000323,CUST03098,PROD0021,ST009,2022-07-31,2022,7,Q3,Sunday,1,148.28,7.41,140.87,49.3,Apple Pay,In-Store,Completed,0,2.0
TXN000324,CUST05028,PROD0060,ST010,2022-04-03,2022,4,Q2,Sunday,1,29.71,0.0,29.71,6.54,Debit Card,In-Store,Completed,0,3.0
TXN000325,CUST02558,PROD0006,ST013,2023-08-14,2023,8,Q3,Monday,4,151.9,0.0,607.6,170.13,Apple Pay,In-Store,Completed,0,0.0
TXN000326,CUST04320,PROD0015,ST013,2023-06-20,2023,6,Q2,Tuesday,1,1.99,0.1,1.89,0.85,PayPal,Online,Completed,0,2.0
TXN000327,CUST02101,PROD0047,ST020,2022-12-11,2022,12,Q4,Sunday,1,44.27,6.64,42.57,14.3,Debit Card,Online,Completed,0,3.0
TXN000328,CUST07544,PROD0020,ST017,2023-12-07,2023,12,Q4,Thursday,2,5.57,0.56,11.41,4.76,Credit Card,In-Store,Completed,0,2.0
TXN000329,CUST00489,PROD0030,ST017,2022-06-19,2022,6,Q2,Sunday,2,60.42,12.08,108.76,38.07,Credit Card,Online,Completed,0,2.0
TXN000330,CUST05496,PROD0023,ST008,2023-01-03,2023,1,Q1,Tuesday,1,78.38,0.0,71.73,27.43,Debit Card,Online,Completed,0,3.0
TXN000331,CUST06592,PROD0063,ST004,2024-02-27,2024,2,Q1,Tuesday,1,3.94,0.59,3.35,1.34,Debit Card,Online,Completed,0,3.0
TXN000332,CUST04257,PROD0024,ST004,2024-01-13,2024,1,Q1,Saturday,1,3.76,0.19,0.0,0.0,Debit Card,Online,Cancelled,0,2.0
TXN000333,CUST03210,PROD0024,ST010,2024-04-15,2024,4,Q2,Monday,1,3.76,0.0,3.76,1.32,Apple Pay,In-Store,Completed,0,2.0
TXN000334,CUST04067,PROD0039,ST009,2023-09-15,2023,9,Q3,Friday,2,4.09,0.82,7.36,3.83,PayPal,Mobile App,Completed,0,5.0
TXN000335,CUST00252,PROD0001,ST015,2024-12-03,2024,12,Q4,Tuesday,1,239.61,23.96,256.44,60.38,Debit Card,Mobile App,Completed,0,2.0
TXN000336,CUST00574,PROD0067,ST006,2024-02-08,2024,2,Q1,Thursday,1,14.28,0.0,14.28,5.71,Credit Card,Mobile App,Completed,0,2.0
TXN000337,CUST02094,PROD0012,ST019,2024-12-30,2024,12,Q4,Monday,2,38.7,0.0,0.0,0.0,PayPal,Online,Returned,1,2.0
TXN000338,CUST01626,PROD0016,ST014,2023-04-03,2023,4,Q2,Monday,1,35.32,0.0,35.32,15.89,PayPal,In-Store,Completed,0,5.0
TXN000339,CUST07329,PROD0029,ST001,2023-01-05,2023,1,Q1,Thursday,5,44.97,22.48,0.0,0.0,Credit Card,In-Store,Returned,1,7.0
