customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_avg,segment,age_group,gender,region,loyalty_tier,is_active
CUST00277,192,9,553.5799999999999,2,4,3,243,3.0,At Risk,18-24,Male,South West,Gold,True
CUST00278,638,3,506.05,1,1,2,112,1.33,Lost,18-24,Prefer not to say,South East,Platinum,True
CUST00279,332,4,929.11,1,1,4,114,2.0,Lost,25-34,Prefer not to say,East Midlands,Bronze,True
CUST00280,217,5,344.21,2,2,2,222,2.0,At Risk,35-44,Male,South West,Gold,True
CUST00281,155,6,1464.92,2,2,4,224,2.67,At Risk,18-24,Male,Scotland,Bronze,True
CUST00282,130,6,388.95000000000005,3,2,2,322,2.33,Loyal,45-54,Prefer not to say,East Midlands,Bronze,True
CUST00283,121,8,1064.25,3,4,4,344,3.67,Champion,45-54,Male,South East,Bronze,True
CUST00284,5,5,452.15,4,2,2,422,2.67,Loyal,65+,Female,London,Bronze,True
CUST00285,177,5,1157.58,2,2,4,224,2.67,At Risk,35-44,Female,South East,Gold,True
CUST00286,75,6,785.13,3,2,3,323,2.67,Loyal,45-54,Male,London,Bronze,True
CUST00287,220,5,251.88,2,2,1,221,1.67,At Risk,45-54,Female,South West,Gold,True
CUST00288,732,2,325.25,1,1,2,112,1.33,Lost,35-44,Male,Scotland,Platinum,True
CUST00289,103,9,614.39,3,4,3,343,3.33,Champion,35-44,Female,South East,Gold,True
CUST00290,49,4,253.2,4,1,1,411,2.0,New Customer,65+,Prefer not to say,London,Silver,True
CUST00291,92,6,248.27,3,2,1,321,2.0,Loyal,65+,Female,London,Bronze,True
CUST00292,439,4,151.88,1,1,1,111,1.0,Lost,18-24,Female,Wales,Silver,True
CUST00293,81,6,660.28,3,2,3,323,2.67,Loyal,35-44,Prefer not to say,North East,Silver,True
CUST00294,215,7,858.84,2,3,3,233,2.67,At Risk,65+,Prefer not to say,London,Platinum,False
CUST00295,144,11,1072.42,2,4,4,244,3.33,At Risk,18-24,Male,South East,Silver,True
CUST00296,26,4,899.84,4,1,4,414,3.0,New Customer,35-44,Male,East of England,Bronze,True
CUST00297,631,7,870.59,1,3,3,133,2.33,Lost,35-44,Female,East of England,Bronze,True
CUST00298,84,11,1323.0,3,4,4,344,3.67,Champion,35-44,Male,South East,Gold,True
CUST00299,272,6,343.33,1,2,2,122,1.67,Lost,65+,Male,East of England,Silver,True
CUST00300,131,6,188.47,2,2,1,221,1.67,At Risk,65+,Male,London,Silver,True
CUST00301,73,4,84.36,3,1,1,311,1.67,New Customer,55-64,Female,South West,Silver,True
CUST00302,96,9,1754.35,3,4,4,344,3.67,Champion,55-64,Male,South East,Bronze,True
CUST00303,62,5,208.62,3,2,1,321,2.0,Loyal,55-64,Female,West Midlands,Silver,True
CUST00304,996,1,47.78,1,1,1,111,1.0,Lost,55-64,Prefer not to say,London,Bronze,True
CUST00305,2,11,1397.27,4,4,4,444,4.0,Champion,65+,Male,East of England,Bronze,True
CUST00306,125,7,1424.63,3,3,4,334,3.33,Champion,65+,Prefer not to say,West Midlands,Silver,True
CUST00307,35,7,550.84,4,3,3,433,3.33,Champion,25-34,Female,North West,Silver,False
CUST00308,402,8,809.6600000000001,1,4,3,143,2.67,Lost,45-54,Prefer not to say,East of England,Silver,True
CUST00309,105,5,244.23,3,2,1,321,2.0,Loyal,25-34,Male,East Midlands,Gold,True
CUST00310,70,5,345.15000000000003,3,2,2,322,2.33,Loyal,25-34,Female,East Midlands,Gold,True
CUST00311,488,4,139.55,1,1,1,111,1.0,Lost,55-64,Female,East Midlands,Gold,True
CUST00312,92,7,367.77,3,3,2,332,2.67,Loyal,35-44,Male,South West,Bronze,True
CUST00313,113,5,358.78999999999996,3,2,2,322,2.33,Loyal,65+,Prefer not to say,West Midlands,Gold,True
CUST00314,235,6,446.47999999999996,2,2,2,222,2.0,At Risk,18-24,Prefer not to say,South East,Bronze,True
CUST00315,566,4,791.7800000000001,1,1,3,113,1.67,Lost,55-64,Female,Scotland,Silver,True
CUST00316,119,2,85.36,3,1,1,311,1.67,New Customer,35-44,Prefer not to say,London,Gold,True
CUST00317,611,5,717.44,1,2,3,123,2.0,Lost,45-54,Male,East Midlands,Bronze,True
CUST00318,66,7,586.9,3,3,3,333,3.0,Champion,55-64,Prefer not to say,South East,Platinum,True
CUST00319,153,5,253.31,2,2,1,221,1.67,At Risk,65+,Male,Yorkshire,Silver,False
CUST00320,266,8,1059.51,1,4,4,144,3.0,Lost,45-54,Male,East of England,Bronze,True
CUST00321,296,5,255.99,1,2,1,121,1.33,Lost,35-44,Prefer not to say,Yorkshire,Bronze,True
CUST00322,67,11,1411.22,3,4,4,344,3.67,Champion,45-54,Male,Wales,Bronze,False
CUST00323,116,7,289.65999999999997,3,3,2,332,2.67,Loyal,18-24,Prefer not to say,South East,Bronze,True
CUST00324,348,7,644.83,1,3,3,133,2.33,Lost,45-54,Prefer not to say,London,Bronze,True
CUST00325,29,6,308.81,4,2,2,422,2.67,Loyal,18-24,Male,West Midlands,Gold,True
CUST00326,188,6,392.04,2,2,2,222,2.0,At Risk,45-54,Male,Yorkshire,Bronze,True
CUST00327,261,6,1624.12,1,2,4,124,2.33,Lost,25-34,Prefer not to say,Wales,Bronze,True
CUST00328,27,8,345.58,4,4,2,442,3.33,Loyal,65+,Male,West Midlands,Bronze,True
CUST00329,482,4,183.29,1,1,1,111,1.0,Lost,18-24,Male,Yorkshire,Silver,True
CUST00330,168,4,311.47,2,1,2,212,1.67,Needs Attention,25-34,Female,West Midlands,Bronze,True
CUST00331,393,4,321.02,1,1,2,112,1.33,Lost,25-34,Prefer not to say,East Midlands,Bronze,True
CUST00332,101,7,574.64,3,3,3,333,3.0,Champion,45-54,Male,South East,Silver,True
CUST00333,207,8,1597.23,2,4,4,244,3.33,At Risk,25-34,Female,North West,Silver,True
CUST00334,79,8,328.98,3,4,2,342,3.0,Loyal,18-24,Prefer not to say,London,Bronze,False
CUST00335,53,8,1283.12,4,4,4,444,4.0,Champion,65+,Prefer not to say,East of England,Bronze,True
CUST00336,57,7,339.16,3,3,2,332,2.67,Loyal,18-24,Female,London,Gold,True
CUST00337,20,8,1410.6200000000001,4,4,4,444,4.0,Champion,65+,Female,Yorkshire,Gold,True
CUST00338,194,2,103.46000000000001,2,1,1,211,1.33,Needs Attention,55-64,Prefer not to say,London,Silver,True
CUST00339,163,5,1125.7300000000002,2,2,4,224,2.67,At Risk,25-34,Female,Scotland,Silver,True
CUST00340,1036,1,34.9,1,1,1,111,1.0,Lost,18-24,Female,North West,Bronze,True
CUST00341,343,5,282.29,1,2,2,122,1.67,Lost,45-54,Prefer not to say,South East,Silver,True
CUST00342,231,2,168.62,2,1,1,211,1.33,Needs Attention,25-34,Prefer not to say,East of England,Bronze,True
CUST00343,84,9,369.27,3,4,2,342,3.0,Loyal,25-34,Male,Scotland,Gold,True
CUST00344,328,4,935.06,1,1,4,114,2.0,Lost,35-44,Male,East Midlands,Bronze,True
CUST00345,233,5,907.39,2,2,4,224,2.67,At Risk,18-24,Female,North West,Gold,True
CUST00346,178,5,1086.23,2,2,4,224,2.67,At Risk,35-44,Male,South East,Gold,True
CUST00347,162,7,456.03000000000003,2,3,2,232,2.33,At Risk,65+,Prefer not to say,Yorkshire,Bronze,False
CUST00348,9,5,428.1,4,2,2,422,2.67,Loyal,65+,Prefer not to say,North West,Platinum,True
CUST00349,44,6,972.15,4,2,4,424,3.33,Loyal,25-34,Prefer not to say,Wales,Bronze,False
CUST00350,53,6,1379.02,4,2,4,424,3.33,Loyal,18-24,Male,North East,Silver,True
CUST00351,54,8,2051.59,3,4,4,344,3.67,Champion,55-64,Male,West Midlands,Bronze,True
CUST00352,231,3,89.86,2,1,1,211,1.33,Needs Attention,35-44,Female,Scotland,Bronze,True
CUST00353,17,5,649.47,4,2,3,423,3.0,Loyal,25-34,Male,Yorkshire,Silver,True
CUST00354,41,8,1413.0,4,4,4,444,4.0,Champion,45-54,Male,East of England,Platinum,True
CUST00355,149,12,1369.94,2,4,4,244,3.33,At Risk,18-24,Male,North West,Bronze,True
CUST00356,75,6,210.75,3,2,1,321,2.0,Loyal,18-24,Prefer not to say,South East,Bronze,True
CUST00357,404,4,789.0,1,1,3,113,1.67,Lost,45-54,Female,East Midlands,Silver,True
CUST00358,384,6,1518.46,1,2,4,124,2.33,Lost,18-24,Male,North West,Platinum,True
CUST00359,67,7,954.23,3,3,4,334,3.33,Champion,55-64,Prefer not to say,South East,Gold,False
CUST00360,237,7,566.79,2,3,3,233,2.67,At Risk,18-24,Female,London,Platinum,True
CUST00361,21,6,1102.71,4,2,4,424,3.33,Loyal,45-54,Male,South West,Bronze,True
CUST00362,21,12,1189.1100000000001,4,4,4,444,4.0,Champion,45-54,Male,London,Silver,True
CUST00363,214,5,855.82,2,2,3,223,2.33,At Risk,18-24,Male,South East,Bronze,True
CUST00364,117,10,1902.17,3,4,4,344,3.67,Champion,45-54,Prefer not to say,South East,Silver,True
CUST00365,297,4,1269.18,1,1,4,114,2.0,Lost,35-44,Male,London,Silver,False
CUST00366,45,2,11.18,4,1,1,411,2.0,New Customer,45-54,Prefer not to say,South East,Silver,False
CUST00367,77,8,518.29,3,4,3,343,3.33,Champion,35-44,Prefer not to say,North West,Gold,True
CUST00368,205,5,179.07,2,2,1,221,1.67,At Risk,25-34,Male,South East,Bronze,False
CUST00369,210,3,814.8299999999999,2,1,3,213,2.0,Needs Attention,55-64,Male,North West,Gold,True
CUST00370,38,9,433.49,4,4,2,442,3.33,Loyal,18-24,Male,South East,Bronze,True
CUST00371,18,15,1429.12,4,4,4,444,4.0,Champion,35-44,Prefer not to say,London,Gold,True
CUST00372,29,6,324.46,4,2,2,422,2.67,Loyal,55-64,Female,Scotland,Bronze,True
CUST00373,11,7,1073.69,4,3,4,434,3.67,Champion,25-34,Male,Yorkshire,Bronze,True
CUST00374,403,3,326.57,1,1,2,112,1.33,Lost,65+,Prefer not to say,North West,Bronze,True
CUST00375,195,4,655.25,2,1,3,213,2.0,Needs Attention,55-64,Male,London,Bronze,True
CUST00376,128,7,340.17,3,3,2,332,2.67,Loyal,35-44,Prefer not to say,London,Bronze,True
CUST00377,133,5,83.46000000000001,2,2,1,221,1.67,At Risk,18-24,Female,London,Silver,True
CUST00378,7,4,451.5,4,1,2,412,2.33,New Customer,45-54,Female,Yorkshire,Platinum,True
CUST00379,260,6,376.07000000000005,1,2,2,122,1.67,Lost,18-24,Female,North West,Silver,True
CUST00380,69,5,527.16,3,2,3,323,2.67,Loyal,18-24,Female,South East,Bronze,True
CUST00381,289,2,39.370000000000005,1,1,1,111,1.0,Lost,55-64,Male,South East,Platinum,True
CUST00382,194,5,417.69999999999993,2,2,2,222,2.0,At Risk,25-34,Male,London,Bronze,True
CUST00383,113,6,498.55,3,2,2,322,2.33,Loyal,35-44,Male,London,Bronze,True
CUST00384,84,1,689.24,3,1,3,313,2.33,New Customer,18-24,Female,North West,Silver,True
CUST00385,156,6,567.95,2,2,3,223,2.33,At Risk,65+,Female,Wales,Silver,True
CUST00386,191,7,410.8,2,3,2,232,2.33,At Risk,65+,Female,London,Silver,True
CUST00387,170,5,512.28,2,2,3,223,2.33,At Risk,45-54,Male,South East,Silver,False
CUST00388,512,4,1027.75,1,1,4,114,2.0,Lost,65+,Prefer not to say,London,Silver,False
CUST00389,23,4,231.36,4,1,1,411,2.0,New Customer,45-54,Prefer not to say,South West,Silver,True
CUST00390,205,7,661.23,2,3,3,233,2.67,At Risk,18-24,Female,North East,Silver,True
CUST00391,51,8,1662.52,4,4,4,444,4.0,Champion,25-34,Male,North West,Bronze,True
CUST00392,32,6,279.94,4,2,2,422,2.67,Loyal,65+,Male,North West,Bronze,True
CUST00393,210,7,534.38,2,3,3,233,2.67,At Risk,35-44,Prefer not to say,East of England,Gold,True
CUST00394,157,7,852.15,2,3,3,233,2.67,At Risk,18-24,Prefer not to say,Yorkshire,Gold,False
CUST00395,265,8,770.23,1,4,3,143,2.67,Lost,55-64,Prefer not to say,East of England,Bronze,True
CUST00396,788,4,1556.69,1,1,4,114,2.0,Lost,45-54,Female,West Midlands,Bronze,False
CUST00397,430,4,541.21,1,1,3,113,1.67,Lost,35-44,Female,South East,Silver,False
CUST00398,74,9,748.51,3,4,3,343,3.33,Champion,65+,Female,Yorkshire,Bronze,True
CUST00399,468,4,229.98000000000002,1,1,1,111,1.0,Lost,25-34,Female,Yorkshire,Gold,False
CUST00400,11,11,2732.02,4,4,4,444,4.0,Champion,35-44,Prefer not to say,East of England,Bronze,True
CUST00401,421,6,361.38,1,2,2,122,1.67,Lost,25-34,Male,East of England,Gold,True
CUST00402,202,4,822.03,2,1,3,213,2.0,Needs Attention,65+,Male,West Midlands,Bronze,True
CUST00403,301,5,970.67,1,2,4,124,2.33,Lost,35-44,Male,North West,Bronze,True
CUST00404,558,7,284.02,1,3,2,132,2.0,Lost,55-64,Male,North West,Silver,True
CUST00405,207,8,531.62,2,4,3,243,3.0,At Risk,45-54,Male,West Midlands,Silver,True
CUST00406,10,8,462.38,4,4,2,442,3.33,Loyal,45-54,Female,North West,Silver,True
CUST00407,6,7,599.96,4,3,3,433,3.33,Champion,18-24,Prefer not to say,Wales,Platinum,True
CUST00408,206,9,232.24,2,4,1,241,2.33,At Risk,65+,Male,East of England,Bronze,True
CUST00409,219,7,522.69,2,3,3,233,2.67,At Risk,65+,Prefer not to say,Scotland,Silver,True
CUST00410,220,5,413.90000000000003,2,2,2,222,2.0,At Risk,55-64,Female,West Midlands,Silver,True
CUST00411,69,9,867.84,3,4,3,343,3.33,Champion,45-54,Female,Yorkshire,Silver,True
CUST00412,116,8,1270.6699999999998,3,4,4,344,3.67,Champion,65+,Female,East of England,Gold,True
CUST00413,42,8,1352.96,4,4,4,444,4.0,Champion,65+,Prefer not to say,Yorkshire,Bronze,True
CUST00414,240,6,972.64,2,2,4,224,2.67,At Risk,65+,Female,South West,Gold,True
CUST00415,128,8,643.73,3,4,3,343,3.33,Champion,45-54,Male,North West,Silver,True
CUST00416,63,8,564.9200000000001,3,4,3,343,3.33,Champion,55-64,Female,South West,Gold,True
CUST00417,248,5,427.66,2,2,2,222,2.0,At Risk,55-64,Female,London,Gold,True
CUST00418,300,4,135.01000000000002,1,1,1,111,1.0,Lost,35-44,Prefer not to say,London,Silver,True
CUST00419,51,12,1338.3,4,4,4,444,4.0,Champion,18-24,Male,West Midlands,Silver,True
CUST00420,182,5,380.57,2,2,2,222,2.0,At Risk,18-24,Prefer not to say,London,Bronze,False
CUST00421,126,10,1385.4700000000003,3,4,4,344,3.67,Champion,65+,Male,West Midlands,Bronze,True
CUST00422,227,4,227.09,2,1,1,211,1.33,Needs Attention,25-34,Male,North West,Bronze,True
CUST00423,590,3,638.75,1,1,3,113,1.67,Lost,65+,Male,South East,Gold,True
CUST00424,265,3,101.88,1,1,1,111,1.0,Lost,25-34,Male,Yorkshire,Bronze,True
CUST00425,32,7,659.02,4,3,3,433,3.33,Champion,65+,Prefer not to say,North West,Bronze,True
CUST00426,139,5,555.9499999999999,2,2,3,223,2.33,At Risk,65+,Male,West Midlands,Bronze,True
CUST00427,752,3,190.55,1,1,1,111,1.0,Lost,45-54,Prefer not to say,London,Silver,True
CUST00428,165,1,30.37,2,1,1,211,1.33,Needs Attention,55-64,Prefer not to say,Yorkshire,Bronze,True
CUST00429,418,4,965.17,1,1,4,114,2.0,Lost,18-24,Male,East of England,Silver,False
CUST00430,30,5,852.09,4,2,3,423,3.0,Loyal,35-44,Male,London,Silver,True
CUST00431,50,7,319.87,4,3,2,432,3.0,Loyal,18-24,Male,West Midlands,Gold,True
CUST00432,55,7,678.97,3,3,3,333,3.0,Champion,35-44,Prefer not to say,South East,Platinum,True
CUST00433,28,5,477.32,4,2,2,422,2.67,Loyal,18-24,Female,South East,Silver,True
CUST00434,194,10,548.5799999999999,2,4,3,243,3.0,At Risk,25-34,Prefer not to say,West Midlands,Bronze,False
CUST00435,816,3,155.42999999999998,1,1,1,111,1.0,Lost,35-44,Male,London,Bronze,True
CUST00436,412,4,693.1,1,1,3,113,1.67,Lost,65+,Male,London,Silver,False
CUST00437,80,6,652.01,3,2,3,323,2.67,Loyal,45-54,Prefer not to say,East of England,Silver,True
CUST00438,509,4,570.44,1,1,3,113,1.67,Lost,65+,Prefer not to say,Wales,Bronze,True
CUST00439,12,12,3263.71,4,4,4,444,4.0,Champion,18-24,Female,West Midlands,Bronze,False
CUST00440,78,3,122.91,3,1,1,311,1.67,New Customer,45-54,Prefer not to say,Yorkshire,Silver,True
CUST00441,155,10,421.93,2,4,2,242,2.67,At Risk,65+,Male,East of England,Silver,False
CUST00442,141,11,738.63,2,4,3,243,3.0,At Risk,25-34,Female,Wales,Bronze,True
CUST00443,39,12,1225.0,4,4,4,444,4.0,Champion,18-24,Female,South West,Silver,False
CUST00444,85,4,811.74,3,1,3,313,2.33,New Customer,45-54,Prefer not to say,West Midlands,Bronze,True
CUST00445,5,5,606.73,4,2,3,423,3.0,Loyal,55-64,Prefer not to say,West Midlands,Gold,True
CUST00446,215,3,30.78,2,1,1,211,1.33,Needs Attention,18-24,Male,North West,Bronze,True
CUST00447,30,6,762.41,4,2,3,423,3.0,Loyal,18-24,Prefer not to say,South East,Bronze,True
CUST00448,72,5,2657.5,3,2,4,324,3.0,Loyal,25-34,Female,London,Silver,True
CUST00449,38,4,583.99,4,1,3,413,2.67,New Customer,18-24,Female,London,Gold,True
CUST00450,170,3,65.22,2,1,1,211,1.33,Needs Attention,65+,Prefer not to say,East Midlands,Gold,True
CUST00451,78,10,1774.17,3,4,4,344,3.67,Champion,18-24,Prefer not to say,Yorkshire,Silver,False
CUST00452,215,5,436.24,2,2,2,222,2.0,At Risk,65+,Male,London,Silver,True
CUST00453,19,8,298.54,4,4,2,442,3.33,Loyal,35-44,Female,Scotland,Platinum,True
CUST00454,156,7,794.59,2,3,3,233,2.67,At Risk,65+,Prefer not to say,North West,Silver,True
CUST00455,41,11,583.9,4,4,3,443,3.67,Champion,65+,Male,Wales,Silver,True
CUST00456,27,4,840.6400000000001,4,1,3,413,2.67,New Customer,35-44,Prefer not to say,East of England,Silver,True
CUST00457,115,7,246.28,3,3,1,331,2.33,Loyal,18-24,Prefer not to say,London,Bronze,True
CUST00458,697,2,51.39,1,1,1,111,1.0,Lost,35-44,Prefer not to say,South East,Gold,True
CUST00459,63,8,822.49,3,4,3,343,3.33,Champion,45-54,Male,West Midlands,Silver,True
CUST00460,125,7,326.37,3,3,2,332,2.67,Loyal,55-64,Prefer not to say,South East,Silver,True
CUST00461,21,4,208.31,4,1,1,411,2.0,New Customer,18-24,Prefer not to say,South East,Silver,False
CUST00462,143,9,776.84,2,4,3,243,3.0,At Risk,65+,Male,South East,Bronze,True
CUST00463,1,8,1374.44,4,4,4,444,4.0,Champion,18-24,Female,South East,Bronze,True
CUST00464,76,10,742.24,3,4,3,343,3.33,Champion,45-54,Prefer not to say,Scotland,Bronze,True
CUST00465,56,8,409.64,3,4,2,342,3.0,Loyal,55-64,Prefer not to say,South East,Gold,True
CUST00466,36,5,672.43,4,2,3,423,3.0,Loyal,45-54,Prefer not to say,East of England,Bronze,False
CUST00467,156,5,556.28,2,2,3,223,2.33,At Risk,35-44,Female,London,Gold,False
CUST00468,88,4,592.73,3,1,3,313,2.33,New Customer,65+,Female,South West,Gold,False
CUST00469,239,5,502.22999999999996,2,2,2,222,2.0,At Risk,18-24,Female,South East,Silver,False
CUST00470,335,7,1030.46,1,3,4,134,2.67,Lost,45-54,Male,South East,Silver,True
CUST00471,290,4,423.47,1,1,2,112,1.33,Lost,65+,Male,London,Silver,False
CUST00472,323,5,326.97,1,2,2,122,1.67,Lost,55-64,Prefer not to say,North West,Silver,True
CUST00473,202,6,646.17,2,2,3,223,2.33,At Risk,45-54,Prefer not to say,South East,Bronze,True
CUST00474,209,4,95.22,2,1,1,211,1.33,Needs Attention,35-44,Female,South West,Silver,True
CUST00475,61,5,977.41,3,2,4,324,3.0,Loyal,65+,Prefer not to say,West Midlands,Gold,True
CUST00476,175,2,731.49,2,1,3,213,2.0,Needs Attention,35-44,Prefer not to say,South East,Bronze,True
CUST00477,48,6,543.51,4,2,3,423,3.0,Loyal,25-34,Prefer not to say,London,Silver,False
CUST00478,251,6,1319.21,2,2,4,224,2.67,At Risk,18-24,Prefer not to say,North West,Bronze,True
CUST00479,245,2,30.4,2,1,1,211,1.33,Needs Attention,35-44,Male,Yorkshire,Gold,True
CUST00480,32,9,691.4,4,4,3,443,3.67,Champion,25-34,Male,West Midlands,Bronze,True
CUST00481,315,8,714.38,1,4,3,143,2.67,Lost,65+,Prefer not to say,London,Silver,True
CUST00482,532,3,203.78,1,1,1,111,1.0,Lost,35-44,Male,West Midlands,Bronze,True
CUST00483,48,7,549.7,4,3,3,433,3.33,Champion,45-54,Female,West Midlands,Bronze,True
CUST00484,37,7,476.01,4,3,2,432,3.0,Loyal,25-34,Male,South East,Gold,True
CUST00485,128,3,50.74,3,1,1,311,1.67,New Customer,45-54,Female,South West,Gold,True
CUST00486,30,7,997.4100000000001,4,3,4,434,3.67,Champion,25-34,Prefer not to say,London,Silver,True
CUST00487,7,8,1576.03,4,4,4,444,4.0,Champion,55-64,Male,North East,Silver,True
CUST00488,153,8,1661.6299999999999,2,4,4,244,3.33,At Risk,25-34,Prefer not to say,Yorkshire,Bronze,True
CUST00489,29,9,1315.24,4,4,4,444,4.0,Champion,55-64,Male,West Midlands,Gold,True
CUST00490,88,10,2315.3900000000003,3,4,4,344,3.67,Champion,25-34,Prefer not to say,Scotland,Silver,True
CUST00491,303,7,472.96000000000004,1,3,2,132,2.0,Lost,25-34,Female,South East,Bronze,True
CUST00492,419,5,603.9200000000001,1,2,3,123,2.0,Lost,45-54,Female,North East,Bronze,True
CUST00493,166,5,171.36,2,2,1,221,1.67,At Risk,55-64,Prefer not to say,East Midlands,Bronze,True
CUST00494,361,5,448.12,1,2,2,122,1.67,Lost,45-54,Male,East of England,Bronze,True
CUST00495,291,4,190.91,1,1,1,111,1.0,Lost,45-54,Male,South East,Silver,True
CUST00496,166,3,62.57,2,1,1,211,1.33,Needs Attention,55-64,Prefer not to say,North West,Silver,True
CUST00497,230,3,391.86999999999995,2,1,2,212,1.67,Needs Attention,65+,Female,East of England,Silver,True
CUST00498,27,6,348.1,4,2,2,422,2.67,Loyal,25-34,Prefer not to say,East of England,Gold,True
CUST00499,210,5,300.5,2,2,2,222,2.0,At Risk,55-64,Prefer not to say,West Midlands,Gold,False
CUST00500,23,3,427.07,4,1,2,412,2.33,New Customer,45-54,Male,London,Bronze,True
CUST00501,53,4,311.83000000000004,4,1,2,412,2.33,New Customer,25-34,Prefer not to say,West Midlands,Gold,True
CUST00502,234,4,59.75,2,1,1,211,1.33,Needs Attention,18-24,Male,East of England,Gold,False
CUST00503,235,10,1791.28,2,4,4,244,3.33,At Risk,45-54,Prefer not to say,East Midlands,Gold,True
CUST00504,107,9,937.0699999999999,3,4,4,344,3.67,Champion,65+,Prefer not to say,South West,Bronze,True
CUST00505,27,7,480.78999999999996,4,3,2,432,3.0,Loyal,45-54,Female,East Midlands,Silver,True
CUST00506,213,4,1503.94,2,1,4,214,2.33,Needs Attention,18-24,Female,East Midlands,Silver,True
CUST00507,158,6,1218.85,2,2,4,224,2.67,At Risk,55-64,Male,South West,Bronze,True
CUST00508,50,8,375.91999999999996,4,4,2,442,3.33,Loyal,65+,Prefer not to say,South East,Gold,True
CUST00509,330,7,1830.15,1,3,4,134,2.67,Lost,25-34,Female,East Midlands,Silver,True
CUST00510,365,8,1334.09,1,4,4,144,3.0,Lost,35-44,Prefer not to say,South East,Silver,False
CUST00511,20,6,140.22,4,2,1,421,2.33,Loyal,45-54,Prefer not to say,Scotland,Bronze,True
CUST00512,28,5,571.14,4,2,3,423,3.0,Loyal,45-54,Prefer not to say,London,Bronze,True
CUST00513,266,10,1512.44,1,4,4,144,3.0,Lost,18-24,Female,South East,Bronze,True
CUST00514,878,2,356.90999999999997,1,1,2,112,1.33,Lost,25-34,Prefer not to say,East of England,Bronze,True
CUST00515,107,9,800.76,3,4,3,343,3.33,Champion,65+,Male,South East,Silver,True
CUST00516,11,14,640.02,4,4,3,443,3.67,Champion,65+,Female,South West,Bronze,True
CUST00517,473,3,414.26,1,1,2,112,1.33,Lost,65+,Prefer not to say,North East,Bronze,True
CUST00518,364,3,111.82,1,1,1,111,1.0,Lost,55-64,Male,South East,Bronze,True
CUST00519,298,7,439.58000000000004,1,3,2,132,2.0,Lost,18-24,Prefer not to say,Scotland,Gold,True
CUST00520,401,6,561.16,1,2,3,123,2.0,Lost,35-44,Female,West Midlands,Gold,True
CUST00521,19,7,177.95000000000002,4,3,1,431,2.67,Loyal,65+,Male,West Midlands,Bronze,True
CUST00522,7,5,1500.3799999999999,4,2,4,424,3.33,Loyal,25-34,Female,London,Silver,True
CUST00523,434,4,666.92,1,1,3,113,1.67,Lost,35-44,Male,North East,Bronze,True
CUST00524,90,4,523.46,3,1,3,313,2.33,New Customer,35-44,Male,South East,Gold,True
